grade,direction_value,surface_value,cond_range,race_distance,race_type,median_winner_time,upper_quartile_winner_time,lower_quartile_winner_time,median_top3_time,upper_quartile_top3_time,lower_quartile_top3_time
A,LeftTurning,Dirt,0.5,5,Allowance,58.48084936970472,58.63095241186072,58.30963830677531,58.84840622292327,58.945969237692466,58.72834298978076
A,LeftTurning,Dirt,0.5,5,Claiming,59.29204852577914,59.29204852577914,59.29204852577914,59.54504348846058,59.54504348846058,59.54504348846058
A,LeftTurning,Dirt,0.5,5,Maiden,59.05018837912287,59.05018837912287,59.05018837912287,59.20703549708213,59.20703549708213,59.20703549708213
A,LeftTurning,Dirt,0.5,5,RestrictedStakes,58.641607510528914,58.73336633913929,58.29162503045752,58.91983005819666,58.946754174272186,58.674210629653565
A,LeftTurning,Dirt,0.5,6,Allowance,70.50350519265928,70.6519255211078,70.44436297278772,70.89820648166315,71.2574596042005,70.67139216452644
A,LeftTurning,Dirt,0.5,6,Claiming,70.96898652417867,71.07132832225317,70.93785771486623,71.44083323570354,71.46283738050073,71.3772138215082
A,LeftTurning,Dirt,0.5,6,Maiden,71.3390276475904,71.3390276475904,71.3390276475904,71.73561749941851,71.73561749941851,71.73561749941851
A,LeftTurning,Dirt,0.5,6,RestrictedStakes,70.59312946855539,70.71705992242265,70.48987097916813,70.73714825672482,71.07335253067333,70.64959086968368
A,LeftTurning,Dirt,0.5,7,Allowance,84.71157527296234,85.17937439896293,84.59539143144094,84.60586035755819,84.70193414910321,84.56769916239558
A,LeftTurning,Dirt,0.5,7,Claiming,84.86820015568509,85.060879593561,84.70137782617464,85.50372895171866,85.51565548887072,85.4642220994421
A,LeftTurning,Dirt,0.5,7,Maiden,84.7565273398337,84.7565273398337,84.7565273398337,85.20267025602726,85.20267025602726,85.20267025602726
A,LeftTurning,Dirt,0.5,7,RestrictedStakes,84.5570860778487,84.69258342935557,84.30057605100156,84.85243505075475,84.91001971805977,84.61625505323454
A,LeftTurning,Dirt,0.5,8,Allowance,97.92727753831522,98.23379463830088,97.82371578114082,98.53451173238304,98.55426054265912,98.51476292210697
A,LeftTurning,Dirt,0.5,8,Claiming,98.52496391099696,98.52496391099696,98.52496391099696,98.89210785722344,98.89210785722344,98.89210785722344
A,LeftTurning,Dirt,0.5,8,RestrictedStakes,98.4322487413035,99.00468569467189,98.0478213732913,98.43857523719525,98.48012346911977,98.39702700527073
A,LeftTurning,Dirt,0.5,9,Allowance,112.5697521196455,112.62020661030118,112.39833190065028,113.60758175946611,113.76514309877156,113.44011782658582
A,LeftTurning,Dirt,0.5,9,Claiming,,,,,,
A,LeftTurning,Dirt,0.5,9,RestrictedStakes,111.79483623550263,112.19321328687425,111.71539284143252,112.46353626830482,112.55348887612126,112.32498642761544
A,LeftTurning,Dirt,0.5,10,Allowance,126.15570457248144,127.72337776668755,125.67905244645254,126.77741214270382,126.84824570291327,126.20486113553488
A,LeftTurning,Dirt,0.5,10,Claiming,,,,,,
A,LeftTurning,Dirt,0.5,10,RestrictedStakes,125.23376925586658,125.51616935822767,125.08653314258483,125.5886764268036,126.02418198113702,125.35535518329266
A,LeftTurning,Dirt,0.5,11,Allowance,140.1340222807876,140.40396872390397,139.976246386356,142.08739055990614,142.41148122213863,141.24739505680367
A,LeftTurning,Dirt,0.5,11,Claiming,142.04836233196318,142.22661630036242,141.89355512074985,142.680543987589,143.5620169826335,142.50186122277148
A,LeftTurning,Dirt,0.5,11,RestrictedStakes,140.44856409920803,140.61246170288535,140.3941058183533,141.06815815516038,141.5175328329376,140.89462739348608
A,LeftTurning,Dirt,0.5,12,Allowance,153.40793645882025,153.6626937493828,153.24685131532078,154.2626824872068,154.2749045883454,153.77468218665598
A,LeftTurning,Dirt,0.5,12,Claiming,153.97942775971185,153.97942775971185,153.97942775971185,155.04136935475626,155.04136935475626,155.04136935475626
A,LeftTurning,Dirt,0.5,12,RestrictedStakes,153.11311524460186,153.14351577628656,153.06043986415153,153.97534740591664,154.16486898655126,153.65244429647316
A,LeftTurning,Dirt,0.75,4,Allowance,45.94314799199021,46.07900573535578,45.82950031366396,46.280009812145515,46.320860398925205,46.13558789247446
A,LeftTurning,Dirt,0.75,4,Claiming,46.384690120502235,46.437138908501346,46.28651977261793,46.7684708295818,46.89038393702366,46.68144552768296
A,LeftTurning,Dirt,0.75,4,RestrictedStakes,45.906070343338556,45.947819703982255,45.854114254142544,46.30662327219194,46.44223750831587,46.07768009232119
A,LeftTurning,Dirt,0.75,5,Allowance,58.72902794928951,58.72902794928951,58.72902794928951,58.7184741766544,58.83650265855622,58.60781866497162
A,LeftTurning,Dirt,0.75,5,Claiming,59.23600997035459,59.23600997035459,59.23600997035459,59.26804564571188,59.26804564571188,59.26804564571188
A,LeftTurning,Dirt,0.75,5,RestrictedStakes,58.584608339644525,58.68757548001594,58.459524325277414,58.897477409751055,58.9649602848136,58.70790969486793
A,LeftTurning,Dirt,0.75,6,Allowance,70.41381145575963,70.69015549212067,70.37468626238825,70.84353165542441,71.14063191272788,70.82755956765597
A,LeftTurning,Dirt,0.75,6,Claiming,70.87597475119793,70.88989695287907,70.8620525495168,71.58511892575925,71.61794042286094,71.55229742865754
A,LeftTurning,Dirt,0.75,6,Maiden,,,,,,
A,LeftTurning,Dirt,0.75,6,RestrictedStakes,70.53525490823289,70.82926463244652,70.38725831819819,71.01468831440552,71.2461363275425,70.7961537225321
A,LeftTurning,Dirt,0.75,7,Allowance,84.62730237908748,84.6973711618135,84.51551815524626,85.26730151473438,85.53081563497359,85.00378739449519
A,LeftTurning,Dirt,0.75,7,Claiming,85.15620013199066,85.15620013199066,85.15620013199066,85.78412344018358,85.78412344018358,85.78412344018358
A,LeftTurning,Dirt,0.75,7,RestrictedStakes,84.58635583230664,84.77852750661506,84.34140958187402,85.27254718867457,85.46432510537522,85.00265481928491
A,LeftTurning,Dirt,0.75,8,Allowance,98.22572806124055,98.57696236728314,98.08145864041914,98.43641048278717,98.48622037125268,98.16559470182138
A,LeftTurning,Dirt,0.75,8,Claiming,99.24892180662626,99.29083563880542,99.0107073335769,99.64790644921376,99.65816781123743,99.35300792712928
A,LeftTurning,Dirt,0.75,8,RestrictedStakes,98.6249505371606,98.86895493236965,98.06274556469522,98.4509550620458,98.92773081169273,98.24736959285224
A,LeftTurning,Dirt,0.75,9,Allowance,112.06572156418318,112.25289951290938,111.78214132403352,112.599135291638,112.81133979847064,112.24451425927562
A,LeftTurning,Dirt,0.75,9,Claiming,112.86702612524525,112.93427151710026,112.79978073339022,113.64523161115878,113.77414123853752,113.51632198378002
A,LeftTurning,Dirt,0.75,9,RestrictedStakes,112.23029218827804,112.30724674126446,111.78613066227075,112.71892217982393,112.96951438182818,112.5414193862288
A,LeftTurning,Dirt,0.75,10,Allowance,125.35366235583419,125.91737362111861,125.28258384440711,125.90437196463898,126.03184529086772,125.61707817353889
A,LeftTurning,Dirt,0.75,10,Claiming,126.06896306117083,126.06896306117083,126.06896306117083,127.0934570084577,127.0934570084577,127.0934570084577
A,LeftTurning,Dirt,0.75,10,RestrictedStakes,125.29904901842454,125.74929212525647,125.18783744534436,126.02269042573376,126.49123700259364,125.555006193719
A,LeftTurning,Dirt,0.75,11,Allowance,140.83039889858787,141.02139927945444,140.4584805087981,141.36000806326282,141.4331044242136,141.06553214548393
A,LeftTurning,Dirt,0.75,11,Claiming,142.37072449575547,142.37072449575547,142.37072449575547,142.93594999685425,142.93594999685425,142.93594999685425
A,LeftTurning,Dirt,0.75,11,RestrictedStakes,141.21315181055562,141.35377963708373,141.14754577439697,141.89385210954052,141.96298515326137,141.83645596315944
A,LeftTurning,Dirt,0.75,12,Allowance,153.59377529655632,153.66174936736502,153.41201949811648,154.24309237177897,154.58918347830925,154.11550368429252
A,LeftTurning,Dirt,0.75,12,Claiming,155.04328983199534,155.04328983199534,155.04328983199534,157.5957494328111,157.5957494328111,157.5957494328111
A,LeftTurning,Dirt,0.75,12,RestrictedStakes,153.611198417546,153.76831895418988,153.43884864822633,154.27906069191937,154.59046089364176,154.0822645950964
A,LeftTurning,Dirt,1.0,4,Allowance,45.66874823738893,45.782865027669814,45.55463144710805,46.16134721243604,46.27096577979363,46.13172525954184
A,LeftTurning,Dirt,1.0,4,Claiming,46.28571158619121,46.37270241317111,46.19872075921132,46.57780968394264,46.57780968394264,46.57780968394264
A,LeftTurning,Dirt,1.0,4,RestrictedStakes,45.71891719910342,45.74117051119076,45.511641659441125,46.13156834046749,46.26858926939546,45.97991440755868
A,LeftTurning,Dirt,1.0,5,Allowance,58.30722008402418,58.55197081966453,58.212450532487516,58.667558843202464,58.96089147477774,58.6167733453371
A,LeftTurning,Dirt,1.0,5,Claiming,59.08913047920791,59.10722447568325,58.88996161904847,59.29498283250796,59.30584897635889,59.17186118493129
A,LeftTurning,Dirt,1.0,5,RestrictedStakes,58.39637701918881,58.5699113111982,58.3006451742927,58.72230137856793,58.889194992254936,58.58546786809582
A,LeftTurning,Dirt,1.0,6,Allowance,70.52178817938028,70.6154742062438,70.36941372573116,70.95777325730388,71.17958955786496,70.7025064343825
A,LeftTurning,Dirt,1.0,6,Claiming,70.86902654144924,71.08230638341314,70.65688592863474,71.55532975100633,71.60272484042125,71.50580083556504
A,LeftTurning,Dirt,1.0,6,Maiden,70.81534800042715,70.81534800042715,70.81534800042715,71.74121533067849,71.74121533067849,71.74121533067849
A,LeftTurning,Dirt,1.0,6,RestrictedStakes,70.29733777009264,70.54448283246694,70.26156431660493,70.91659026173359,71.16116937162023,70.4607836397125
A,LeftTurning,Dirt,1.0,7,Allowance,84.53616006289064,84.70716009183153,84.1793694430328,85.41198910501643,85.47133273491526,84.99225711100831
A,LeftTurning,Dirt,1.0,7,Claiming,84.8472333005135,84.8472333005135,84.8472333005135,85.01195260638112,85.01195260638112,85.01195260638112
A,LeftTurning,Dirt,1.0,7,Maiden,,,,,,
A,LeftTurning,Dirt,1.0,7,RestrictedStakes,84.4389346096934,84.6246513868468,84.16201040893624,84.7495107878806,84.88157708545732,84.52185510945472
A,LeftTurning,Dirt,1.0,8,Allowance,97.77513375781204,98.19015509293291,97.59785537256548,98.12467879875857,98.2115965274304,98.06831823381813
A,LeftTurning,Dirt,1.0,8,Claiming,98.90056458152071,98.92629326943536,98.87483589360608,99.1838468661974,99.26587747380334,99.16682724715835
A,LeftTurning,Dirt,1.0,8,RestrictedStakes,98.1560204851274,98.25625996883895,97.98282384041018,98.47992553313034,98.48607656417072,98.4689100554931
A,LeftTurning,Dirt,1.0,9,Allowance,111.67433619785903,112.3021019733427,111.42954634877388,111.69747463970974,112.00082970844682,111.68314108269647
A,LeftTurning,Dirt,1.0,9,Claiming,,,,,,
A,LeftTurning,Dirt,1.0,9,RestrictedStakes,111.23525337021444,111.5813879673904,111.01312752095038,112.07164749298128,112.24275423966884,111.8023552979674
A,LeftTurning,Dirt,1.0,10,Allowance,125.2755833767537,125.67219633720208,124.83370290614303,125.78717909771665,125.80838813671562,125.53588907253746
A,LeftTurning,Dirt,1.0,10,Claiming,126.39284019809443,126.39284019809443,126.39284019809443,126.92057728940496,126.92057728940496,126.92057728940496
A,LeftTurning,Dirt,1.0,10,RestrictedStakes,124.89166926379988,124.97646679722244,124.66489181487697,125.46647515714125,125.89731825175079,124.99881930216134
A,LeftTurning,Dirt,1.0,11,Allowance,139.96495858644016,140.07145466984522,139.85846250303507,141.13191577167962,141.6601294967574,140.96458542257346
A,LeftTurning,Dirt,1.0,11,Claiming,141.48704900746023,141.6332114773009,141.34088653761955,142.1805349537629,142.28791904538693,142.07315086213885
A,LeftTurning,Dirt,1.0,11,RestrictedStakes,140.07494397694933,140.35523912986957,140.0339881778042,140.91653086502697,141.59099121369348,140.6058356778852
A,LeftTurning,Dirt,1.0,12,Allowance,152.78845236894344,152.80745527276738,152.67964483112024,153.32308354720126,153.74325961692801,152.98678833566484
A,LeftTurning,Dirt,1.0,12,Claiming,,,,154.76468173045717,154.76468173045717,154.76468173045717
A,LeftTurning,Dirt,1.0,12,RestrictedStakes,153.32248777989065,153.32942748528845,153.31554807449282,154.06729447672848,154.17061450933673,153.96397444412025
A,LeftTurning,Turf,0.0,4,Allowance,45.79962928131602,45.79962928131602,45.79962928131602,46.42856010139645,46.48497194600878,45.97521591992888
A,LeftTurning,Turf,0.0,4,Claiming,46.18826043693548,46.18826043693548,46.18826043693548,47.18196235772681,47.18196235772681,47.18196235772681
A,LeftTurning,Turf,0.0,4,RestrictedStakes,45.65362781418179,45.85117102090203,45.65346574825449,45.98713115856198,46.274890948586034,45.93686915093802
A,LeftTurning,Turf,0.0,5,Allowance,59.35269430686724,60.01984247839083,59.04482057507076,59.751028870644674,59.92764593020679,59.65818806412492
A,LeftTurning,Turf,0.0,5,Claiming,,,,60.757458089934126,60.757458089934126,60.757458089934126
A,LeftTurning,Turf,0.0,5,RestrictedStakes,59.17735420785793,59.39162067252475,59.02379397463888,59.5380035187403,59.734915439796374,59.46185877529638
A,LeftTurning,Turf,0.0,6,Allowance,,,,71.03026914824379,71.16955272501365,70.8854340947837
A,LeftTurning,Turf,0.0,6,RestrictedStakes,70.77184634509454,70.87654494331984,70.46200595966144,70.92775373166522,71.07688395369729,70.89434145739868
A,LeftTurning,Turf,0.0,7,Allowance,,,,85.10584485019096,85.3613868331239,85.06771744903659
A,LeftTurning,Turf,0.0,7,RestrictedStakes,84.96448256951754,85.00913146171673,84.90940382665288,85.47536183814196,85.63674658113823,85.31689911943948
A,LeftTurning,Turf,0.0,8,Allowance,99.1238997073527,99.3051120122436,99.09737572771076,99.5809849510971,99.62625946195695,99.54129940907019
A,LeftTurning,Turf,0.0,8,Claiming,100.42688359996572,100.42688359996572,100.42688359996572,100.69122518345092,100.69122518345092,100.69122518345092
A,LeftTurning,Turf,0.0,8,RestrictedStakes,99.22852742213358,99.35927910322965,99.1757106920663,99.92371917449827,100.08825387202377,99.7951579556283
A,LeftTurning,Turf,0.0,9,Allowance,112.23925676858417,112.36900372845814,112.08323226674368,112.82029022143138,112.89639650388987,112.55238854336643
A,LeftTurning,Turf,0.0,9,RestrictedStakes,112.05429782807629,112.47920341501307,112.0085183004314,112.5712131180749,112.86556975159384,112.34563794655442
A,LeftTurning,Turf,0.0,10,Allowance,126.47635936936608,126.86843345602504,126.06660431298536,127.04947395013065,127.11433718536152,126.98461071489979
A,LeftTurning,Turf,0.0,10,Claiming,127.67113537504432,127.7811611078286,127.56110964226002,128.2836396434475,128.49406578069218,128.07321350620282
A,LeftTurning,Turf,0.0,10,Maiden,127.5520722811668,127.5520722811668,127.5520722811668,127.90832916062146,127.90832916062146,127.90832916062146
A,LeftTurning,Turf,0.0,10,RestrictedStakes,126.61960013983983,126.85902967471361,126.20299795224058,127.00012331399375,127.1438218087234,126.56929061214274
A,LeftTurning,Turf,0.0,11,Allowance,140.62173042904425,140.71987721028154,140.26445111971853,141.14631280247784,141.37470862877157,140.97824954823258
A,LeftTurning,Turf,0.0,11,Claiming,142.04180430721436,142.06001492819698,142.02359368623178,142.42078577234105,142.5070396875287,142.33453185715337
A,LeftTurning,Turf,0.0,11,RestrictedStakes,140.60872101038902,140.7864278019817,140.24863672326074,141.05871171275334,141.57950898814275,140.84261174699287
A,LeftTurning,Turf,0.0,12,Allowance,157.02636053932665,157.28262429798048,156.75140043054725,157.60955609166805,158.02027098508472,157.6068630711621
A,LeftTurning,Turf,0.0,12,Claiming,158.27998189135894,158.41535056477116,158.1446132179467,159.27151452648087,159.30831433513353,159.23471471782824
A,LeftTurning,Turf,0.0,12,RestrictedStakes,157.59459305666954,157.60165724977077,157.49818383925572,157.80523956483916,157.84574549287973,157.71648439932852
A,LeftTurning,Turf,0.25,4,Allowance,45.612315227866695,45.612315227866695,45.612315227866695,45.87613207329221,46.046596925602344,45.70793955227822
A,LeftTurning,Turf,0.25,4,Claiming,,,,,,
A,LeftTurning,Turf,0.25,4,Maiden,,,,46.76436113883065,46.76436113883065,46.76436113883065
A,LeftTurning,Turf,0.25,4,RestrictedStakes,45.48267141522339,45.55749665851508,45.31777771569182,45.75584747599782,45.89090970161513,45.673233995245056
A,LeftTurning,Turf,0.25,5,Allowance,58.1135257773185,58.22638483356914,58.01266032025718,58.52197028396135,58.53224477086293,58.50495667775372
A,LeftTurning,Turf,0.25,5,Claiming,59.217440021544064,59.217440021544064,59.217440021544064,59.48368418547256,59.48368418547256,59.48368418547256
A,LeftTurning,Turf,0.25,5,RestrictedStakes,58.238945996698206,58.44418318822835,58.1548297878841,58.61213088536167,58.633106185177624,58.48625534983303
A,LeftTurning,Turf,0.25,6,Allowance,70.61281356536097,70.61517682450646,70.61045030621545,70.7147764882578,71.0373006719272,70.5213774755938
A,LeftTurning,Turf,0.25,6,Claiming,,,,70.92862303761831,70.92862303761831,70.92862303761831
A,LeftTurning,Turf,0.25,6,RestrictedStakes,70.4114670868312,70.64829982515923,70.19080905827546,70.7238433724661,70.84017288663189,70.62707934978218
A,LeftTurning,Turf,0.25,7,Allowance,84.7682842200044,85.07613402994646,84.6961172579162,84.92721019505125,85.20482553646185,84.81697676013863
A,LeftTurning,Turf,0.25,7,Claiming,,,,,,
A,LeftTurning,Turf,0.25,7,RestrictedStakes,84.55601376455016,84.63098048332563,84.48104704577467,85.20522884201176,85.20707228134549,85.20338540267804
A,LeftTurning,Turf,0.25,8,Allowance,98.21035044413229,98.35528815108555,98.06541273717903,98.66699491262708,98.78586799105253,98.62828606167281
A,LeftTurning,Turf,0.25,8,Claiming,,,,,,
A,LeftTurning,Turf,0.25,8,RestrictedStakes,98.38509226592556,98.55994478152803,98.28623182503028,99.1663908928596,99.33536405617646,98.99757629977913
A,LeftTurning,Turf,0.25,9,Allowance,,,,112.09399015508224,112.09399015508224,112.09399015508224
A,LeftTurning,Turf,0.25,9,Claiming,112.74172393266228,112.74172393266228,112.74172393266228,112.96556400328267,113.1298193051835,112.80130870138183
A,LeftTurning,Turf,0.25,9,Maiden,111.69752723030754,111.69752723030754,111.69752723030754,112.3245255249668,112.3245255249668,112.3245255249668
A,LeftTurning,Turf,0.25,9,RestrictedStakes,111.7828402517803,111.86460841633732,111.4232948251563,112.12281025296534,112.52921576984673,111.89530081634118
A,LeftTurning,Turf,0.25,10,Allowance,125.62900053423913,125.73997709271254,125.37333996823298,126.44859398785896,126.55389183912138,126.22274406767141
A,LeftTurning,Turf,0.25,10,Claiming,127.1603064234246,127.38618593024347,126.77498863490268,127.53624732840676,127.7597577519942,127.43643843336994
A,LeftTurning,Turf,0.25,10,RestrictedStakes,125.7717922103206,126.15240738072578,125.52374956204308,126.33357328411915,126.5265177908309,125.95379812595533
